"line","word"
2214,"goodness"
2214,"wayback"
2214,"history"
2214,"grabber"
2214,"machines"
2214,"tweet"
2214,"context"
2214,"research"
2214,"view"
2214,"data"
2214,"analytics"
2214,"practice"
2214,"career"
2214,"pretend"
2214,"cambridge"
2214,"analytica"
2214,"person"
2214,"exploit"
2214,"data"
2214,"data"
2214,"analytics"
2214,"field"
2216,"research"
2216,"cambridge"
2216,"analytica"
2216,"personally"
2216,"start"
2216,"profile"
2216,"national"
2216,"campaign"
2216,"exploited"
2216,"facebook"
2216,"data"
2218,"published"
2218,"app"
2218,"grab"
2218,"information"
2218,"friends"
2218,"birth"
2218,"dates"
2218,"locations"
2218,"likes"
2218,"downloaded"
2218,"app"
2218,"published"
2218,"obama"
2218,"campaign"
2218,"4,900"
2218,"friends"
2218,"facebook"
2218,"page"
2218,"delete"
2218,"haters"
2218,"save"
2218,"family"
2218,"true"
2218,"friends"
2218,"personal"
2218,"page"
2218,"means"
2218,"clicked"
2218,"app"
2218,"approved"
2218,"access"
2218,"birth"
2218,"dates"
2218,"locations"
2218,"likes"
2218,"4,900"
2218,"people"
2218,"consent"
2218,"chronology"
2218,"helpful"
2218,"partisan"
2218,"rhetoric"
2218,"republican"
2218,"issue"
2218,"broad"
2218,"based"
2218,"issue"
2218,"fixed"
2218,"bad"
2218,"actors"
2218,"political"
2218,"spectrum"
2218,"held"
2218,"accountable"
2218,"trust"
2220,"answer"
2220,"questions"
2220,"burden"
2220,"chronology"
2220,"helpful"
2222,"encourage"
2222,"people"
2222,"facebook"
2222,"proud"
2222,"facebook"
2222,"post"
2222,"sister"
2222,"national"
2222,"sibling"
2222,"day"
2222,"connected"
2222,"staff"
2222,"giving"
2222,"undivided"
2222,"family"
2222,"undivided"
2222,"attention"
2222,"privacy"
2222,"tab"
2222,"share"
2222,"share"
2222,"free"
2222,"service"
2222,"party"
2222,"search"
2222,"engines"
2222,"facebook"
2222,"page"
2222,"friends"
2222,"understand"
2222,"signing"
2222,"free"
2222,"app"
2224,"helpful"
2224,"read"
2224,"disclaimer"
2224,"page"
2224,"terms"
2224,"attorney"
2224,"negotiate"
2224,"terms"
2224,"terms"
2224,"privacy"
2224,"settings"
2224,"safe"
2224,"presence"
2224,"facebook"
2226,"talk"
2226,"proposed"
2226,"legislation"
2226,"ideas"
2226,"question"
2226,"developing"
2226,"app"
2226,"dorm"
2226,"people"
2226,"regulatory"
2226,"affairs"
2226,"division"
2226,"government"
2226,"takes"
2226,"handy"
2226,"heavy"
2226,"handed"
2226,"approach"
2226,"fix"
2226,"facebook"
2226,"wake"
2226,"worry"
2226,"continue"
2226,"relevant"
2226,"behemoth"
2226,"happen"
2228,"tillis"
2228,"regulatory"
2228,"guidance"
2228,"huge"
2228,"google"
2228,"snapchat"
2228,"twitter"
2228,"social"
2228,"media"
2228,"platforms"
2228,"create"
2228,"standards"
2228,"person"
2228,"looked"
2228,"social"
2228,"graph"
2228,"extracted"
2228,"obama"
2228,"campaign"
2228,"business"
2228,"code"
2228,"conduct"
2228,"play"
2228,"favorites"
2228,"create"
2228,"fair"
2228,"people"
2228,"share"
2228,"ideas"
2232,"thune"
2232,"senator"
2232,"tillis"
2234,"senator"
2234,"harris"
2236,"harris"
2238,"hours"
2238,"testifying"
2238,"concerned"
2238,"facebook"
2238,"values"
2238,"trust"
2238,"transparency"
2238,"agree"
2238,"critical"
2238,"component"
2238,"relationship"
2238,"trust"
2238,"transparency"
2238,"speak"
2238,"truth"
2238,"truth"
2240,"hearing"
2240,"hours"
2240,"critical"
2240,"questions"
2240,"answers"
2240,"questions"
2240,"included"
2240,"facebook"
2240,"track"
2240,"user's"
2240,"browsing"
2240,"activity"
2240,"user"
2240,"logged"
2240,"facebook"
2240,"facebook"
2240,"track"
2240,"activity"
2240,"devices"
2240,"logged"
2240,"facebook"
2240,"facebook's"
2240,"biggest"
2240,"competition"
2240,"facebook"
2240,"store"
2240,"96"
2240,"categories"
2240,"user's"
2240,"information"
2240,"kogan's"
2240,"terms"
2240,"service"
2240,"kogan"
2240,"sell"
2240,"transfer"
2240,"data"
2242,"specifically"
2242,"relates"
2242,"cambridge"
2242,"analytica"
2242,"concern"
2242,"mine"
2242,"meaning"
2242,"facebook"
2242,"assume"
2242,"personally"
2242,"ceo"
2242,"aware"
2242,"december"
2242,"2015"
2242,"dr"
2242,"kogan"
2242,"cambridge"
2242,"analytica"
2242,"misappropriated"
2242,"data"
2242,"87"
2242,"million"
2242,"facebook"
2242,"users"
2242,"27"
2242,"months"
2242,"ago"
2242,"facebook"
2242,"personally"
2242,"aware"
2242,"decision"
2242,"notify"
2242,"users"
2244,"question"
2244,"facebook"
2244,"conversation"
2244,"time"
2244,"aware"
2244,"breach"
2244,"conversation"
2244,"decision"
2244,"contact"
2244,"users"
2246,"zuckerberg"
2246,"senator"
2246,"conversations"
2246,"facebook"
2246,"lot"
2248,"harris"
2248,"subject"
2250,"zuckerberg"
2250,"people"
2250,"discussed"
2250,"time"
2250,"2015"
2250,"heard"
2250,"report"
2250,"developer"
2250,"aleksandr"
2250,"kogan"
2250,"sold"
2250,"data"
2250,"cambridge"
2250,"analytica"
2250,"violation"
2250,"times"
2252,"harris"
2252,"correct"
2252,"decision"
2252,"discussion"
2252,"resulted"
2252,"decision"
2252,"inform"
2252,"users"
2254,"zuckerberg"
2254,"remember"
2254,"conversation"
2254,"reason"
2256,"harris"
2256,"aware"
2256,"leadership"
2256,"facebook"
2256,"conversation"
2256,"decision"
2256,"inform"
2256,"users"
2256,"conversation"
2258,"zuckerberg"
2258,"conversation"
2258,"process"
2258,"time"
2258,"company"
2258,"2015"
2258,"heard"
2258,"banned"
2258,"developer"
2258,"demanded"
2258,"delete"
2258,"data"
2258,"stop"
2258,"cambridge"
2258,"analytica"
2260,"crosstalk"
2262,"harris"
2262,"heard"
2262,"testimony"
2262,"regard"
2262,"talking"
2262,"notification"
2262,"users"
2262,"relates"
2262,"issue"
2262,"transparency"
2262,"relationship"
2262,"trust"
2262,"informing"
2262,"user"
2262,"terms"
2262,"personal"
2262,"information"
2262,"misused"
2264,"concerned"
2264,"personally"
2264,"aware"
2264,"senior"
2264,"leadership"
2264,"inquiry"
2264,"facebook"
2264,"information"
2264,"discussion"
2264,"users"
2264,"informed"
2264,"december"
2264,"2015"
2266,"zuckerberg"
2266,"senator"
2266,"retrospect"
2266,"viewed"
2266,"mistake"
2266,"inform"
2266,"people"
2266,"based"
2266,"false"
2266,"information"
2266,"closed"
2266,"data"
2266,"deleted"
2268,"harris"
2268,"decision"
2268,"basis"
2268,"inform"
2268,"users"
2268,"correct"
2270,"zuckerberg"
2270,"understanding"
2272,"harris"
2274,"zuckerberg"
2274,"retrospect"
2274,"mistake"
2274,"knowing"
2274,"handled"
2274,"lot"
2276,"harris"
2276,"decision"
2276,"inform"
2276,"users"
2278,"zuckerberg"
2280,"harris"
2280,"november"
2280,"senate"
2280,"intelligence"
2280,"committee"
2280,"held"
2280,"hearing"
2280,"social"
2280,"media"
2280,"influence"
2280,"hearing"
2280,"submitted"
2280,"50"
2280,"written"
2280,"questions"
2280,"facebook"
2280,"companies"
2280,"responses"
2280,"received"
2280,"evasive"
2280,"frankly"
2280,"nonresponsive"
2280,"question"
2280,"revenue"
2280,"facebook"
2280,"earn"
2280,"user"
2280,"engagement"
2280,"resulted"
2280,"foreign"
2280,"propaganda"
2282,"zuckerberg"
2282,"senator"
2282,"ira"
2282,"internet"
2282,"research"
2282,"agency"
2282,"russian"
2282,"firm"
2282,"ran"
2282,"100,000"
2282,"worth"
2282,"ads"
2282,"identified"
2282,"foreign"
2282,"actors"
2282,"involved"
2282,"money"
2282,"identified"
2284,"harris"
2284,"time"
2284,"submit"
2284,"questions"
2284,"record"
2285,"thune"
2287,"senator"
2287,"harris"
2287,"senator"
2287,"kennedy"
2289,"kennedy"
2289,"zuckerberg"
2289,"peace"
2291,"laughter"
2293,"vote"
2293,"regulate"
2293,"facebook"
2293,"god"
2293,"lot"
2293,"depends"
2293,"disappointed"
2293,"hearing"
2293,"feel"
2293,"connecting"
2293,"lay"
2293,"view"
2295,"smart"
2295,"guy"
2295,"built"
2295,"extraordinary"
2295,"american"
2295,"company"
2295,"lot"
2295,"magical"
2297,"promised"
2297,"digital"
2297,"utopia"
2297,"discovered"
2297,"minefields"
2297,"impurities"
2297,"facebook"
2297,"punch"
2297,"bowl"
2297,"fixed"
2297,"fix"
2297,"happen"
2297,"bunch"
2297,"bills"
2297,"introduced"
2297,"regulate"
2297,"facebook"
2297,"pass"
2299,"home"
2299,"spend"
2299,"10"
2299,"million"
2299,"lobbyists"
2299,"fight"
2299,"home"
2299,"solve"
2299,"privacy"
2299,"call"
2299,"propaganda"
2299,"start"
2299,"privacy"
2299,"start"
2299,"user"
2299,"agreement"
2301,"everybody's"
2301,"gently"
2301,"user"
2301,"agreement"
2301,"sucks"
2303,"laughter"
2305,"spot"
2305,"75"
2305,"iq"
2305,"figure"
2305,"figure"
2305,"purpose"
2305,"user"
2305,"agreement"
2305,"cover"
2305,"facebook's"
2305,"rear"
2305,"inform"
2305,"users"
2305,"rights"
2307,"kennedy"
2307,"suggest"
2307,"home"
2307,"rewrite"
2307,"1,200"
2307,"hour"
2307,"lawyers"
2307,"disrespect"
2307,"written"
2307,"english"
2307,"swahili"
2307,"average"
2307,"american"
2307,"understand"
2307,"start"
2309,"facebook"
2309,"user"
2309,"control"
2309,"data"
2311,"zuckerberg"
2311,"senator"
2311,"facebook"
2311,"complete"
2311,"control"
2311,"data"
2313,"kennedy"
2313,"giving"
2313,"erase"
2313,"data"
2315,"zuckerberg"
2315,"senator"
2315,"delete"
2315,"data"
2315,"delete"
2315,"data"
2317,"kennedy"
2317,"expand"
2317,"expanding"
2319,"zuckerberg"
2319,"senator"
2319,"referring"
2319,"controls"
2319,"easier"
2321,"kennedy"
2321,"expand"
2321,"sharing"
2321,"data"
2323,"zuckerberg"
2323,"senator"
2323,"list"
2323,"apps"
2323,"signed"
2323,"provided"
2323,"affirmative"
2323,"consent"
2325,"kennedy"
2325,"user"
2325,"agreement"
2327,"zuckerberg"
2327,"share"
2327,"data"
2329,"kennedy"
2329,"expand"
2329,"prohibit"
2329,"sharing"
2329,"data"
2331,"zuckerberg"
2331,"senator"
2331,"control"
2331,"people"
2331,"control"
2331,"system"
2331,"communicating"
2331,"principles"
2331,"articulating"
2331,"codify"
2331,"product"
2331,"build"
2333,"kennedy"
2333,"data"
2333,"facebook"
2333,"move"
2333,"social"
2333,"media"
2333,"platform"
2335,"zuckerberg"
2335,"senator"
2335,"download"
2335,"information"
2335,"tool"
2335,"file"
2335,"content"
2337,"kennedy"
2337,"assume"
2337,"platform"
2337,"lot"
2337,"result"
2337,"share"
2339,"zuckerberg"
2339,"senator"
2339,"ability"
2339,"people"
2339,"sign"
2339,"choose"
2339,"share"
2339,"follow"
2339,"friends"
2339,"pages"
2339,"read"
2339,"content"
2341,"kennedy"
2341,"time"
2341,"fast"
2341,"final"
2341,"question"
2341,"12"
2341,"call"
2341,"john"
2341,"kennedy's"
2341,"file"
2343,"zuckerberg"
2343,"absolutely"
2345,"kennedy"
2347,"zuckerberg"
2347,"theory"
2349,"kennedy"
2349,"data"
2349,"data"
2349,"share"
2351,"zuckerberg"
2353,"kennedy"
2353,"ability"
2355,"zuckerberg"
2355,"senator"
2355,"data"
2355,"system"
2357,"kennedy"
2357,"ability"
2359,"zuckerberg"
2359,"technically"
2359,"massive"
2359,"breach"
2361,"kennedy"
2361,"breach"
2363,"chairman"
2365,"thune"
2365,"senator"
2365,"kennedy"
2365,"senator"
2365,"baldwin's"
2367,"baldwin"
2367,"chairman"
2369,"enduring"
2369,"day"
2369,"zuckerberg"
2369,"start"
2369,"hope"
2369,"quick"
2369,"round"
2369,"questions"
2369,"understand"
2369,"previous"
2369,"testimony"
2369,"specifically"
2369,"regard"
2369,"process"
2369,"cambridge"
2369,"analytica"
2369,"purchase"
2369,"facebook"
2369,"users"
2369,"data"
2369,"app"
2369,"developer"
2369,"aleksandr"
2369,"kogan"
2369,"collected"
2369,"data"
2369,"personality"
2369,"quiz"
2369,"correct"
2371,"zuckerberg"
2373,"baldwin:okay"
2375,"gain"
2375,"access"
2375,"people"
2375,"quiz"
2375,"network"
2375,"correct"
2377,"zuckerberg"
2377,"senator"
2377,"terms"
2377,"platform"
2377,"time"
2377,"allowed"
2377,"people"
2377,"share"
2377,"information"
2377,"basic"
2377,"information"
2377,"friends"
2377,"changed"
2377,"2014"
2379,"baldwin"
2381,"zuckerberg"
2383,"baldwin"
2383,"total"
2383,"87"
2383,"million"
2383,"facebook"
2383,"users"
2383,"earlier"
2383,"testified"
2383,"types"
2383,"gain"
2383,"data"
2383,"voluntarily"
2383,"shared"
2383,"facebook"
2383,"users"
2383,"improve"
2383,"advertising"
2383,"experience"
2383,"means"
2383,"data"
2383,"facebook"
2383,"collects"
2383,"customize"
2383,"focus"
2385,"aleksandr"
2385,"kogan"
2385,"sets"
2385,"data"
2385,"voluntarily"
2385,"entered"
2385,"user"
2387,"zuckerberg"
2387,"question"
2387,"subset"
2387,"entered"
2387,"person"
2389,"baldwin"
2389,"subset"
2389,"95"
2389,"categories"
2389,"data"
2391,"zuckerberg"
2391,"sign"
2391,"app"
2393,"baldwin"
2395,"zuckerberg"
2395,"app"
2395,"developer"
2395,"types"
2395,"data"
2395,"including"
2395,"public"
2395,"information"
2395,"profile"
2395,"pages"
2395,"follow"
2395,"profile"
2395,"content"
2397,"baldwin"
2399,"zuckerberg"
2399,"app"
2399,"developer"
2399,"disclose"
2399,"front"
2399,"agree"
2401,"baldwin"
2401,"answer"
2401,"couple"
2401,"senators"
2401,"questions"
2401,"specifically"
2401,"senator"
2401,"fischer"
2401,"talked"
2401,"facebook"
2401,"storing"
2401,"data"
2401,"talked"
2401,"data"
2401,"system"
2401,"aleksandr"
2401,"kogan"
2401,"access"
2401,"data"
2401,"facebook"
2401,"vulnerable"
2401,"data"
2401,"breach"
2401,"hack"
2403,"zuckerberg"
2403,"kinds"
2403,"security"
2403,"threats"
2403,"company"
2403,"including"
2403,"people"
2403,"break"
2403,"security"
2403,"systems"
2405,"baldwin"
2405,"hacked"
2405,"duty"
2405,"inform"
2405,"impacted"
2407,"zuckerberg"
2409,"baldwin"
2409,"aleksandr"
2409,"kogan"
2409,"sold"
2409,"data"
2409,"collected"
2409,"cambridge"
2409,"analytica"
2411,"zuckerberg"
2411,"senator"
2411,"sold"
2411,"couple"
2411,"firms"
2413,"baldwin"
2413,"identify"
2415,"zuckerberg"
2415,"called"
2415,"eunoia"
2415,"couple"
2415,"follow"
2417,"baldwin"
2417,"furnish"
2419,"zuckerberg"
2421,"baldwin"
2423,"cambridge"
2423,"analytica"
2423,"data"
2423,"deleted"
2425,"zuckerberg"
2425,"heard"
2425,"delete"
2425,"month"
2425,"ago"
2425,"kicked"
2425,"internal"
2425,"investigation"
2425,"data"
2425,"ads"
2425,"investigation"
2425,"underway"
2425,"results"
2427,"baldwin"
2427,"switch"
2427,"home"
2427,"wisconsin"
2429,"press"
2429,"reports"
2429,"home"
2429,"wisconsin"
2429,"major"
2429,"target"
2429,"russian"
2429,"bought"
2429,"ads"
2429,"facebook"
2429,"2016"
2429,"election"
2429,"divisive"
2429,"ads"
2429,"touching"
2429,"polarizing"
2429,"issues"
2429,"designed"
2429,"interfere"
2429,"election"
2429,"learned"
2429,"russian"
2429,"actors"
2429,"platform"
2429,"twitter"
2429,"similarly"
2429,"targeted"
2429,"wisconsin"
2429,"divisive"
2429,"content"
2429,"aimed"
2429,"sowing"
2429,"division"
2429,"dissent"
2429,"including"
2429,"wake"
2429,"police"
2429,"involved"
2429,"shooting"
2429,"milwaukee's"
2429,"sherman"
2429,"park"
2429,"neighborhood"
2429,"august"
2429,"2016"
2431,"encouragement"
2431,"steps"
2431,"outlined"
2431,"provide"
2431,"transparency"
2431,"political"
2431,"ads"
2431,"information"
2431,"confident"
2431,"excluded"
2431,"entities"
2431,"based"
2431,"united"
2433,"zuckerberg"
2433,"follow"
2435,"baldwin"
2435,"topic"
2435,"require"
2435,"disclosure"
2435,"political"
2435,"ad's"
2435,"sponsor"
2435,"sort"
2435,"transparency"
2435,"provide"
2435,"regard"
2435,"people"
2435,"subject"
2435,"ad"
2435,"content"
2437,"zuckerberg"
2437,"senator"
2437,"page"
2437,"ads"
2437,"page"
2437,"run"
2437,"running"
2437,"political"
2437,"campaign"
2437,"targeting"
2437,"district"
2437,"ad"
2437,"district"
2437,"historically"
2437,"hard"
2437,"track"
2437,"easy"
2439,"ads"
2439,"run"
2439,"targeting"
2439,"folks"
2439,"spending"
2439,"ads"
2439,"relevant"
2439,"information"
2441,"transparency"
2441,"discourse"
2441,"root"
2441,"foreign"
2441,"interference"
2441,"elections"
2443,"thune"
2443,"senator"
2443,"baldwin"
2445,"baldwin"
2447,"thune"
2447,"senator"
2447,"johnson"
2449,"johnson"
2449,"chairman"
2451,"zuckerberg"
2451,"testifying"
2451,"idea"
2451,"users"
2451,"read"
2451,"terms"
2451,"service"
2451,"privacy"
2451,"policy"
2451,"statement"
2451,"rights"
2451,"responsibilities"
2451,"read"
2453,"zuckerberg"
2453,"senator"
2455,"johnson"
2455,"imagine"
2455,"percentage"
2457,"zuckerberg"
2457,"senator"
2457,"read"
2457,"imagine"
2457,"people"
2457,"read"
2457,"opportunity"
2457,"consents"
2459,"johnson"
2459,"agree"
2459,"true"
2459,"application"
2459,"agree"
2459,"people"
2459,"press"
2459,"agree"
2459,"vast"
2459,"majority"
2459,"correct"
2461,"zuckerberg"
2461,"senator"
2461,"hard"
2461,"assessment"
2463,"johnson"
2463,"common"
2463,"sense"
2465,"publicity"
2465,"documented"
2465,"backlash"
2465,"facebook"
2465,"users"
2465,"dramatic"
2465,"falloff"
2465,"people"
2465,"utilize"
2465,"facebook"
2465,"concerns"
2467,"zuckerberg"
2467,"senator"
2469,"johnson"
2469,"witnessed"
2471,"zuckerberg"
2471,"senator"
2471,"movement"
2471,"people"
2471,"encouraging"
2471,"friends"
2471,"delete"
2471,"account"
2471,"shared"
2471,"bunch"
2473,"johnson"
2473,"safe"
2473,"facebook"
2473,"users"
2473,"overly"
2473,"concerned"
2473,"revelations"
2473,"congress"
2473,"apparently"
2475,"zuckerberg"
2475,"senator"
2475,"people"
2475,"concerned"
2475,"incredibly"
2475,"issues"
2475,"people"
2475,"address"
2475,"people"
2475,"told"
2477,"johnson"
2477,"facebook"
2477,"users"
2477,"platform"
2477,"enjoy"
2477,"sharing"
2477,"photos"
2477,"share"
2477,"connectivity"
2477,"family"
2477,"type"
2477,"overrides"
2477,"concerns"
2477,"privacy"
2479,"talk"
2479,"user"
2479,"owns"
2479,"data"
2479,"proposals"
2479,"data"
2479,"stay"
2479,"user"
2479,"user"
2479,"monetize"
2479,"coo"
2479,"ms"
2479,"sandberg"
2479,"mentioned"
2479,"possibly"
2479,"utilize"
2479,"data"
2479,"sell"
2479,"advertising"
2479,"charge"
2479,"people"
2479,"facebook"
2481,"johnson"
2481,"model"
2481,"user"
2481,"data"
2481,"monetized"
2481,"actual"
2481,"user"
2483,"zuckerberg"
2483,"senator"
2483,"monetized"
2483,"person"
2483,"directly"
2483,"ads"
2483,"model"
2483,"aligns"
2483,"social"
2483,"mission"
2483,"connect"
2483,"bring"
2483,"world"
2483,"closer"
2485,"johnson"
2485,"aware"
2485,"people"
2485,"proposal"
2485,"correct"
2487,"zuckerberg"
2487,"senator"
2487,"people"
2487,"suggest"
2487,"offer"
2487,"version"
2487,"people"
2487,"ads"
2487,"pay"
2487,"monthly"
2487,"subscription"
2487,"ideas"
2487,"reasonable"
2487,"ideas"
2487,"ads"
2487,"experience"
2487,"people"
2487,"pay"
2487,"service"
2487,"lot"
2487,"people"
2487,"afford"
2487,"pay"
2487,"service"
2487,"world"
2487,"aligns"
2487,"mission"
2489,"johnson"
2489,"answered"
2489,"senator"
2489,"graham"
2489,"monopoly"
2489,"player"
2489,"space"
2489,"competition"
2489,"correct"
2489,"create"
2489,"social"
2489,"platform"
2489,"user"
2489,"monetize"
2489,"data"
2491,"zuckerberg"
2491,"senator"
2491,"lots"
2491,"social"
2491,"apps"
2491,"time"
2491,"average"
2491,"american"
2491,"communication"
2491,"social"
2491,"apps"
2491,"lot"
2491,"choice"
2491,"lot"
2491,"innovation"
2491,"activity"
2491,"space"
2493,"johnson"
2493,"short"
2493,"period"
2493,"time"
2493,"talked"
2493,"difference"
2493,"advertisers"
2493,"application"
2493,"developers"
2493,"earlier"
2493,"testimony"
2493,"advertisers"
2493,"access"
2493,"data"
2493,"whatsoever"
2493,"application"
2493,"developers"
2493,"service"
2493,"agreement"
2493,"customers"
2493,"access"
2493,"data"
2493,"developing"
2493,"applications"
2495,"zuckerberg"
2495,"senator"
2495,"distinction"
2495,"giving"
2495,"opportunity"
2495,"clarify"
2495,"people"
2495,"people"
2495,"ability"
2495,"data"
2495,"app"
2495,"question"
2495,"senator"
2495,"kennedy"
2495,"minutes"
2495,"ago"
2497,"reason"
2497,"designed"
2497,"platform"
2497,"people"
2497,"easily"
2497,"bring"
2497,"data"
2497,"services"
2497,"people"
2497,"inside"
2497,"company"
2497,"argued"
2497,"time"
2497,"worried"
2497,"hey"
2497,"develop"
2497,"stuff"
2499,"johnson"
2501,"zuckerberg"
2501,"people"
2503,"johnson"
2503,"user"
2503,"agreeing"
2503,"share"
2503,"app"
2503,"facebook"
2503,"share"
2503,"data"
2503,"developer"
2503,"access"
2503,"prior"
2503,"users"
2503,"meaning"
2503,"developing"
2503,"application"
2503,"term"
2503,"scraped"
2503,"data"
2503,"scraped"
2503,"data"
2505,"zuckerberg"
2505,"senator"
2505,"question"
2505,"developer"
2505,"platform"
2505,"sanctioned"
2505,"app"
2505,"developer"
2505,"person"
2505,"access"
2505,"information"
2505,"features"
2505,"public"
2505,"lot"
2505,"information"
2505,"people"
2505,"choose"
2505,"facebook"
2505,"sharing"
2505,"world"
2505,"privately"
2505,"profile"
2505,"picture"
2505,"public"
2505,"information"
2505,"people"
2505,"people"
2505,"registered"
2505,"developers"
2505,"facebook"
2505,"load"
2505,"lot"
2505,"pages"
2505,"access"
2505,"bunch"
2505,"people's"
2505,"public"
2505,"information"
2505,"aggregate"
2507,"fight"
2507,"hard"
2507,"aggregate"
2507,"information"
2507,"people"
2507,"public"
2507,"chose"
2507,"share"
2509,"johnson"
2509,"chairman"
2511,"thune"
2511,"senator"
2511,"johnson"
2513,"senator"
2513,"hassan"
2515,"hassan"
2515,"chair"
2517,"zuckerberg"
2517,"talk"
2517,"couple"
2517,"broader"
2517,"issues"
2517,"concerned"
2517,"facebook's"
2517,"profitability"
2517,"rests"
2517,"potentially"
2517,"problematic"
2517,"foundations"
2517,"heard"
2517,"senators"
2517,"talk"
2517,"foundations"
2517,"maximizing"
2517,"amount"
2517,"time"
2517,"people"
2517,"spend"
2517,"products"
2517,"collecting"
2517,"people's"
2517,"data"
2519,"hassan"
2519,"looked"
2519,"facebook's"
2519,"2017"
2519,"corporate"
2519,"financial"
2519,"statement"
2519,"lay"
2519,"major"
2519,"risks"
2519,"business"
2519,"risk"
2519,"decrease"
2519,"quote"
2519,"user"
2519,"engagement"
2519,"including"
2519,"time"
2519,"spent"
2519,"products"
2519,"concerns"
2519,"research"
2519,"suggesting"
2519,"time"
2519,"spent"
2519,"social"
2519,"media"
2519,"hurt"
2519,"people's"
2519,"mental"
2519,"health"
2519,"people"
2521,"major"
2521,"risk"
2521,"business"
2521,"potential"
2521,"decline"
2521,"quote"
2521,"effectiveness"
2521,"ad"
2521,"targeting"
2521,"degree"
2521,"users"
2521,"opt"
2521,"types"
2521,"ad"
2521,"targeting"
2521,"including"
2521,"result"
2521,"enhance"
2521,"user's"
2521,"privacy"
2523,"tension"
2523,"senators"
2523,"bottom"
2523,"line"
2523,"users"
2523,"testimony"
2523,"facebook's"
2523,"mission"
2523,"bring"
2523,"world"
2523,"closer"
2523,"prioritize"
2523,"advertisers"
2523,"mission"
2525,"day"
2525,"business"
2525,"model"
2525,"prioritize"
2525,"advertisers"
2525,"mission"
2525,"facebook"
2525,"profit"
2525,"company"
2525,"ceo"
2525,"legal"
2525,"duty"
2525,"shareholders"
2525,"facebook"
2525,"protect"
2525,"american's"
2525,"privacy"
2527,"zuckerberg"
2527,"senator"
2527,"raised"
2527,"respond"
2529,"hassan"
2531,"zuckerberg"
2531,"couple"
2531,"building"
2531,"community"
2531,"term"
2531,"business"
2531,"opportunity"
2531,"increase"
2531,"revenue"
2531,"short"
2531,"term"
2531,"expense"
2531,"trust"
2531,"building"
2531,"engagement"
2531,"time"
2531,"necessarily"
2531,"increasing"
2531,"time"
2531,"spent"
2531,"short"
2531,"term"
2531,"business"
2533,"aligns"
2533,"closely"
2533,"research"
2533,"people"
2533,"interacting"
2533,"people"
2533,"posting"
2533,"basically"
2533,"building"
2533,"relationships"
2533,"correlated"
2533,"measures"
2533,"health"
2533,"happiness"
2533,"feeling"
2533,"lonely"
2533,"business"
2533,"lower"
2533,"passively"
2533,"consuming"
2533,"content"
2537,"hassan"
2537,"understand"
2537,"concerned"
2537,"heard"
2537,"decade"
2537,"founded"
2537,"facebook"
2537,"understand"
2537,"founded"
2537,"pretty"
2537,"solo"
2537,"entrepreneur"
2537,"roommate"
2539,"sitting"
2539,"head"
2539,"bazillion"
2539,"dollar"
2539,"company"
2539,"heard"
2539,"apologize"
2539,"numerous"
2539,"times"
2539,"promise"
2539,"change"
2539,"firmly"
2539,"free"
2539,"enterprise"
2539,"private"
2539,"companies"
2539,"unwilling"
2539,"unable"
2539,"public"
2539,"officials"
2539,"historically"
2539,"industry"
2539,"stepped"
2539,"protect"
2539,"constituents"
2539,"consumers"
2541,"supported"
2541,"targeted"
2541,"regulations"
2541,"honest"
2541,"ads"
2541,"act"
2541,"step"
2541,"election"
2541,"integrity"
2541,"proud"
2541,"sponsor"
2541,"bill"
2541,"address"
2541,"broader"
2541,"issues"
2541,"regulation"
2541,"pretty"
2541,"conversation"
2541,"commit"
2541,"congress"
2541,"develop"
2541,"protecting"
2541,"constituent"
2541,"privacy"
2541,"means"
2541,"results"
2541,"laws"
2541,"require"
2541,"adjust"
2541,"business"
2541,"model"
2543,"zuckerberg"
2543,"senator"
2543,"commit"
2543,"conversation"
2543,"position"
2543,"regulation"
2543,"bad"
2543,"internet"
2543,"people's"
2543,"lives"
2545,"hassan"
2547,"zuckerberg"
2547,"expectations"
2547,"internet"
2547,"companies"
2547,"technology"
2547,"companies"
2547,"growing"
2547,"real"
2547,"question"
2547,"framework"
2549,"hassan"
2549,"helpful"
2549,"question"
2549,"facebook"
2549,"framework"
2549,"include"
2549,"financial"
2549,"penalties"
2549,"providers"
2549,"facebook"
2549,"breached"
2549,"privacy"
2549,"compromised"
2549,"result"
2549,"incentive"
2549,"facebook"
2549,"equifax"
2549,"aggressive"
2549,"protecting"
2549,"customer"
2549,"privacy"
2549,"potential"
2549,"breeches"
2549,"vulnerabilities"
2549,"systems"
2551,"hear"
2551,"people's"
2551,"privacy"
2551,"breached"
2551,"harm"
2551,"considerable"
2551,"inconvenience"
2551,"addition"
2551,"harm"
2551,"heard"
2551,"apologies"
2551,"financial"
2551,"incentive"
2551,"companies"
2551,"aggressively"
2551,"stand"
2551,"consumers"
2551,"stead"
2551,"protect"
2551,"privacy"
2551,"forward"
2551,"considered"
2551,"opinion"
2553,"zuckerberg"
2553,"senator"
2553,"forward"
2553,"discussing"
2553,"disagree"
2553,"financial"
2553,"incentive"
2553,"incentive"
2553,"episode"
2553,"hurt"
2553,"harder"
2553,"achieve"
2553,"social"
2553,"mission"
2553,"care"
2553,"lot"
2553,"building"
2553,"trust"
2555,"hassan"
2555,"time"
2555,"follow"
2557,"grassley"
2557,"senator"
